	Event_Time	Cause	Growth_Factor	GFP	Group	Clone	Progeny	Generation	GFP_Age	IsGFPatBirth	StartTime	BirthTime
1786	3.53136574e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.93000000e+02	1.50000000e+01	3.00000000e+00	       NaN	0.00000000e+00	7.33386859e+05	7.33387878e+05
1787	3.60543981e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.93000000e+02	1.20000000e+01	3.00000000e+00	       NaN	0.00000000e+00	7.33386859e+05	7.33387893e+05
1788	3.77777778e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.93000000e+02	1.00000000e+01	3.00000000e+00	       NaN	0.00000000e+00	7.33386859e+05	7.33387928e+05
1789	1.97569444e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	2.70000000e+01	4.00000000e+00	6.90972223e-02	0.00000000e+00	7.33386859e+05	7.33388226e+05
1790	2.60659722e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	3.00000000e+01	4.00000000e+00	2.17326389e-01	0.00000000e+00	7.33386859e+05	7.33388234e+05
1791	2.72847222e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	2.40000000e+01	4.00000000e+00	1.77847222e-01	0.00000000e+00	7.33386859e+05	7.33388256e+05
1792	2.72870370e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	2.60000000e+01	4.00000000e+00	2.14849537e-01	0.00000000e+00	7.33386859e+05	7.33388226e+05
1793	2.75347222e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	3.10000000e+01	4.00000000e+00	2.22268519e-01	0.00000000e+00	7.33386859e+05	7.33388234e+05
1794	3.76365741e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	2.80000000e+01	4.00000000e+00	2.29664352e-01	0.00000000e+00	7.33386859e+05	7.33388226e+05
1795	3.83761574e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	2.90000000e+01	4.00000000e+00	2.19791667e-01	0.00000000e+00	7.33386859e+05	7.33388226e+05
1796	3.98541667e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	2.30000000e+01	4.00000000e+00	3.34456019e-01	0.00000000e+00	7.33386859e+05	7.33388263e+05
1797	4.08425926e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	1.70000000e+01	4.00000000e+00	2.02511574e-01	0.00000000e+00	7.33386859e+05	7.33388249e+05
1798	4.10879630e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	1.90000000e+01	4.00000000e+00	1.85231482e-01	0.00000000e+00	7.33386859e+05	7.33388256e+05
1799	4.20752315e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	1.60000000e+01	4.00000000e+00	3.91168981e-01	0.00000000e+00	7.33386859e+05	7.33388249e+05
1800	4.23194445e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	1.80000000e+01	4.00000000e+00	1.85231482e-01	0.00000000e+00	7.33386859e+05	7.33388256e+05
1801	4.32997685e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	2.10000000e+01	4.00000000e+00	1.28495370e-01	0.00000000e+00	7.33386859e+05	7.33388308e+05
1802	4.35462963e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	2.00000000e+01	4.00000000e+00	1.33402778e-01	0.00000000e+00	7.33386859e+05	7.33388308e+05
1803	4.40462963e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	2.50000000e+01	4.00000000e+00	1.82789352e-01	0.00000000e+00	7.33386859e+05	7.33388256e+05
1804	4.82349537e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	2.20000000e+01	4.00000000e+00	1.82766204e-01	0.00000000e+00	7.33386859e+05	7.33388263e+05
1805	1.23148148e-02	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	4.20000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388743e+05
1806	1.23148148e-02	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	4.70000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388664e+05
1807	3.20717592e-02	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	5.90000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388613e+05
1808	1.35590278e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	5.10000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388699e+05
1809	1.57743056e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	4.10000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388746e+05
1810	1.65162037e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	5.00000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388699e+05
1811	2.14456019e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	4.60000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388664e+05
1812	2.29224537e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	4.00000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388746e+05
1813	2.73657407e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	5.60000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388605e+05
1814	3.35208333e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	3.90000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388669e+05
1815	3.55000000e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	5.70000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388605e+05
1816	4.68263889e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	3.40000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388659e+05
1817	4.95324074e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	4.30000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388743e+05
1818	5.07638889e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	4.50000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388748e+05
1819	5.24884259e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	4.40000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388748e+05
1820	6.08761574e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	5.80000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388613e+05
1821	4.97812500e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	3.80000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388669e+05
1822	7.71354167e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.93000000e+02	3.20000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.33386859e+05	7.33388672e+05
1823	3.43784722e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.94000000e+02	1.00000000e+00	0.00000000e+00	       NaN	0.00000000e+00	7.33386834e+05	7.33386834e+05
1824	4.21446759e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.94000000e+02	3.00000000e+00	1.00000000e+00	3.76458333e-01	0.00000000e+00	7.33386834e+05	7.33387180e+05
1825	4.43703704e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.94000000e+02	2.00000000e+00	1.00000000e+00	3.71516204e-01	0.00000000e+00	7.33386834e+05	7.33387180e+05
1826	4.71840278e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.94000000e+02	7.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387604e+05
1827	4.79189815e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.94000000e+02	5.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387626e+05
1828	4.84143519e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.94000000e+02	4.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387626e+05
1829	5.23703704e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.94000000e+02	6.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387604e+05
1830	2.29618056e-01	2.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.94000000e+02	9.00000000e+00	3.00000000e+00	       NaN	0.00000000e+00	7.33386834e+05	7.33388113e+05
1831	2.86412037e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.94000000e+02	1.40000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388078e+05
1832	3.06168981e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.94000000e+02	1.50000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388078e+05
1833	4.01215278e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.94000000e+02	1.20000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388128e+05
1834	4.11076389e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.94000000e+02	1.30000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388128e+05
1835	4.57951389e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.94000000e+02	1.10000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388108e+05
1836	4.82604167e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.94000000e+02	1.00000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388108e+05
1837	4.97337963e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.94000000e+02	8.00000000e+00	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388113e+05
1838	2.03587963e-02	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.95000000e+02	1.00000000e+00	0.00000000e+00	       NaN	0.00000000e+00	7.33386834e+05	7.33386834e+05
1839	4.44386574e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	3.00000000e+00	1.00000000e+00	2.74050926e-01	0.00000000e+00	7.33386834e+05	7.33386857e+05
1840	5.08564815e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	2.00000000e+00	1.00000000e+00	2.44421296e-01	0.00000000e+00	7.33386834e+05	7.33386857e+05
1841	3.96932870e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	4.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387368e+05
1842	4.16608796e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	7.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387303e+05
1843	4.41423611e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	5.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387368e+05
1844	4.73449074e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	6.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387303e+05
1845	4.05115741e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	1.50000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387722e+05
1846	4.07511574e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	1.20000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387779e+05
1847	5.11261574e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	1.40000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387722e+05
1848	5.33391204e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	1.00000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387811e+05
1849	5.35879630e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	8.00000000e+00	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387767e+05
1850	5.90231481e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	9.00000000e+00	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387767e+05
1851	6.42118056e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	1.30000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387779e+05
1852	8.28263889e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	1.10000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387811e+05
1853	1.23530093e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	1.60000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388305e+05
1854	2.52777778e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	2.70000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388424e+05
1855	3.54120370e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	1.70000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388305e+05
1856	3.68819444e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	2.00000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388347e+05
1857	4.18472222e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	3.00000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388130e+05
1858	4.79548611e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	2.60000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388424e+05
1859	5.63495370e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	1.80000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388360e+05
1860	5.71307870e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	3.10000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388130e+05
1861	5.73379630e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	2.10000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388347e+05
1862	7.03946759e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.95000000e+02	1.90000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388360e+05
1863	4.27708333e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.96000000e+02	1.00000000e+00	0.00000000e+00	       NaN	0.00000000e+00	7.33386834e+05	7.33386834e+05
1864	3.59791667e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.96000000e+02	3.00000000e+00	1.00000000e+00	2.50567130e-01	0.00000000e+00	7.33386834e+05	7.33387264e+05
1865	3.96851852e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.96000000e+02	2.00000000e+00	1.00000000e+00	2.80219907e-01	0.00000000e+00	7.33386834e+05	7.33387264e+05
1866	3.35972222e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.96000000e+02	6.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387626e+05
1867	3.53263889e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.96000000e+02	7.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387626e+05
1868	4.27326389e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.96000000e+02	5.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387663e+05
1869	6.12500000e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.96000000e+02	4.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387663e+05
1870	2.74062500e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.96000000e+02	1.10000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388093e+05
1871	4.12361111e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.96000000e+02	1.20000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387965e+05
1872	4.14837963e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.96000000e+02	1.50000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387982e+05
1873	4.23460648e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.96000000e+02	1.00000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388093e+05
1874	4.69178241e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.96000000e+02	1.40000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387982e+05
1875	5.91307870e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.96000000e+02	1.30000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387965e+05
1876	5.43749999e-02	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.96000000e+02	2.40000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388379e+05
1877	2.80011574e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.96000000e+02	2.50000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388379e+05
1878	4.27708333e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.97000000e+02	1.00000000e+00	0.00000000e+00	       NaN	0.00000000e+00	7.33386834e+05	7.33386834e+05
1879	3.59791667e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.97000000e+02	2.00000000e+00	1.00000000e+00	2.82685185e-01	0.00000000e+00	7.33386834e+05	7.33387264e+05
1880	3.99328704e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.97000000e+02	3.00000000e+00	1.00000000e+00	2.82685185e-01	0.00000000e+00	7.33386834e+05	7.33387264e+05
1881	3.38449074e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.97000000e+02	5.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387626e+05
1882	3.53263889e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.97000000e+02	4.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387626e+05
1883	4.22384259e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.97000000e+02	6.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387666e+05
1884	4.42129630e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.97000000e+02	7.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387666e+05
1885	2.93831018e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.97000000e+02	1.20000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388091e+05
1886	3.72847222e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.97000000e+02	8.00000000e+00	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387982e+05
1887	4.25937500e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.97000000e+02	1.30000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388091e+05
1888	4.30821759e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.97000000e+02	1.50000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388110e+05
1889	4.79062500e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.97000000e+02	1.10000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387967e+05
1890	4.83993056e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.97000000e+02	9.00000000e+00	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387982e+05
1891	5.31886574e-01	2.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.97000000e+02	1.40000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388110e+05
1892	6.47974537e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.97000000e+02	1.00000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33387967e+05
1893	1.65208333e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.97000000e+02	2.00000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388618e+05
1894	2.44074074e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.97000000e+02	2.10000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.33386834e+05	7.33388618e+05
1895	3.19097222e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.98000000e+02	1.00000000e+00	0.00000000e+00	       NaN	0.00000000e+00	7.33386834e+05	7.33386834e+05
1896	1.72916666e-02	0.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.98000000e+02	2.00000000e+00	1.00000000e+00	       NaN	0.00000000e+00	7.33386834e+05	7.33387155e+05
1897	2.22337963e-02	0.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.98000000e+02	3.00000000e+00	1.00000000e+00	       NaN	0.00000000e+00	7.33386834e+05	7.33387155e+05
1898	2.78993055e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.99000000e+02	1.00000000e+00	0.00000000e+00	       NaN	0.00000000e+00	7.33386953e+05	7.33386953e+05
1899	6.26504630e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.99000000e+02	2.00000000e+00	1.00000000e+00	       NaN	0.00000000e+00	7.33386953e+05	7.33387234e+05
1900	7.20405093e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.99000000e+02	3.00000000e+00	1.00000000e+00	       NaN	0.00000000e+00	7.33386953e+05	7.33387234e+05
1901	4.14907407e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.99000000e+02	5.00000000e+00	2.00000000e+00	       NaN	0.00000000e+00	7.33386953e+05	7.33387863e+05
1902	4.39571759e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.99000000e+02	4.00000000e+00	2.00000000e+00	       NaN	0.00000000e+00	7.33386953e+05	7.33387863e+05
1903	4.84004630e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.99000000e+02	6.00000000e+00	2.00000000e+00	       NaN	0.00000000e+00	7.33386953e+05	7.33387957e+05
1904	4.98819444e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.99000000e+02	7.00000000e+00	2.00000000e+00	       NaN	0.00000000e+00	7.33386953e+05	7.33387957e+05
1905	3.71365741e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.99000000e+02	8.00000000e+00	3.00000000e+00	       NaN	0.00000000e+00	7.33386953e+05	7.33388305e+05
1906	4.22824074e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.99000000e+02	1.50000000e+01	3.00000000e+00	       NaN	0.00000000e+00	7.33386953e+05	7.33388458e+05
1907	4.22847222e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.99000000e+02	1.20000000e+01	3.00000000e+00	       NaN	0.00000000e+00	7.33386953e+05	7.33388444e+05
1908	4.40057870e-01	1.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.99000000e+02	1.40000000e+01	3.00000000e+00	       NaN	0.00000000e+00	7.33386953e+05	7.33388458e+05
1909	4.57673611e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.99000000e+02	1.10000000e+01	3.00000000e+00	2.92164352e-01	0.00000000e+00	7.33386953e+05	7.33388281e+05
1910	4.84456019e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.99000000e+02	1.30000000e+01	3.00000000e+00	3.06967593e-01	0.00000000e+00	7.33386953e+05	7.33388444e+05
1911	4.97141204e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.99000000e+02	1.00000000e+01	3.00000000e+00	2.82314815e-01	0.00000000e+00	7.33386953e+05	7.33388281e+05
1912	7.36134259e-01	1.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.99000000e+02	9.00000000e+00	3.00000000e+00	3.06967593e-01	0.00000000e+00	7.33386953e+05	7.33388305e+05
1913	2.21875000e-02	0.00000000e+00	gcsf	0.00000000e+00	GCSF_GFPneg	1.99000000e+02	1.90000000e+01	4.00000000e+00	       NaN	0.00000000e+00	7.33386953e+05	7.33389044e+05
1914	8.62499999e-02	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.99000000e+02	2.70000000e+01	4.00000000e+00	1.55277778e-01	0.00000000e+00	7.33386953e+05	7.33388931e+05
1915	1.40462963e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.99000000e+02	2.80000000e+01	4.00000000e+00	1.23206019e-01	0.00000000e+00	7.33386953e+05	7.33388901e+05
1916	1.42916667e-01	0.00000000e+00	gcsf	1.00000000e+00	GCSF_GFPpos	1.99000000e+02	3.00000000e+01	4.00000000e+00	2.19375000e-01	0.00000000e+00	7.33386953e+05	7.33388884e+05
